"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32726"|"3770217"|"20170801"|"20170801"|"PO32726"|"20170720"|"FO20170720_PO32726"|"EZPZ"|"RB3A012304"|"EZPZ-HBC-Happy Bowl Corallo"|"0000000001"|"0000000001"
"PO32726"|"3770217"|"20170801"|"20170801"|"PO32726"|"20170720"|"FO20170720_PO32726"|"EZPZ"|"RB3A012305"|"EZPZ-HBV-Happy Bowl Verde"|"0000000001"|"0000000001"
"PO32726"|"3770217"|"20170801"|"20170801"|"PO32726"|"20170720"|"FO20170720_PO32726"|"EZPZ"|"RB3A012306"|"EZPZ-HMB-Happy Mat Blu"|"0000000001"|"0000000001"
"PO32726"|"3770217"|"20170801"|"20170801"|"PO32726"|"20170720"|"FO20170720_PO32726"|"EZPZ"|"RB3A012309"|"EZPZ-MMB-Mini Mat Blu"|"0000000001"|"0000000001"
"PO32726"|"3770217"|"20170801"|"20170801"|"PO32726"|"20170720"|"FO20170720_PO32726"|"EZPZ"|"RB3A012310"|"EZPZ-MMC-Mini Mat Corallo"|"0000000002"|"0000000002"
"PO32726"|"3770217"|"20170801"|"20170801"|"PO32726"|"20170720"|"FO20170720_PO32726"|"EZPZ"|"RB3A012311"|"EZPZ-MMV-Mini Mat Verde"|"0000000003"|"0000000003"
"RESO ORD. 31024"|"3768217"|"20170801"|"20170801"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A020036"|"IGOR SHOES-S10168-046-Sandali da Spiaggia Minnie-21"|"0000000000"|"0000000001"
"RESO ORD. 31075"|"3767217"|"20170801"|"20170801"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A020012"|"IGOR SHOES-S10108-017-Sandali da Spiaggia Cholo Grigio-33"|"0000000000"|"0000000001"
"RESO ORD. 31156"|"3769217"|"20170801"|"20170801"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A020791"|"CUDDLEDRY-CRR01-Accappatoio Dinosauro CuddleRoar"|"0000000000"|"0000000001"
"RESO ORD. 31973"|"3766217"|"20170801"|"20170801"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A020349"|"IGOR SHOES-S10146-032-Sandali Bondi Bicolor Navy e Verde-26"|"0000000000"|"0000000001"
