"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32784"|"3855217"|"20170804"|"20170804"|"PO32784"|"20170727"|"FO20170727_PO32784"|"elodie details"|"RB3A010119"|"ELODIE DETAILS-103783-Materassino da Passeggino Colori del Vento"|"0000000003"|"0000000003"
"PO32792"|"3852217"|"20170804"|"20170804"|"PO32792"|"20170728"|"FO20170728_PO32792"|"Effii"|"RB3A019442"|"EFFII-5901832942764-Effii Telo Mare e Tappeto 2 in 1 Piccolo con Cuori Rosa"|"0000000002"|"0000000002"
"PO32810"|"3850217"|"20170804"|"20170804"|"PO32810"|"20170801"|"FO20170801_PO32810"|"KUK"|"RB3A010459"|"KUK-FF125-06-Pigiama con piedini Balena Blu 3-6 mesi"|"0000000002"|"0000000002"
"PO32810"|"3850217"|"20170804"|"20170804"|"PO32810"|"20170801"|"FO20170801_PO32810"|"KUK"|"RB3A010599"|"KUK-FC618-03-Cardigan Volpe Blu 0-3 mesi"|"0000000002"|"0000000002"
"PO32810"|"3850217"|"20170804"|"20170804"|"PO32810"|"20170801"|"FO20170801_PO32810"|"KUK"|"RB3A010607"|"KUK-FC646-03-Cardigan Amici del bosco Verde 0-3 mesi"|"0000000001"|"0000000001"
"PO32810"|"3851217"|"20170804"|"20170804"|"PO32810"|"20170801"|"FO20170801_PO32810"|"KUK"|"RB3A010499"|"KUK-FL325-12-Body a maniche lunghe Balena Blu 6-12 mesi"|"0000000002"|"0000000002"
"PO32812"|"3857217"|"20170804"|"20170804"|"PO32812"|"20170801"|"FO20170801_PO32812"|"ChildHome"|"RB3A009984"|"CHILDHOME-CCCB60PW-Cesto Contenitore Stella Rosa 60x32x32"|"0000000001"|"0000000001"
"PO32812"|"3857217"|"20170804"|"20170804"|"PO32812"|"20170801"|"FO20170801_PO32812"|"ChildHome"|"RB3A021140"|"CHILDHOME-CHSBCPW-Set 4 Paraspigoli Bianco"|"0000000002"|"0000000002"
"PO32813"|"3858217"|"20170804"|"20170804"|"PO32813"|"20170801"|"FO20170801_PO32813"|"Innobaby"|"RB3A021267"|"INNOBABY-IN-SIL-FISH01-Spazzola Pesce per Bagno Blu"|"0000000002"|"0000000002"
"PO32784"|"3855217"|"20170804"|"20170804"|"PO32784"|"20170727"|"FO20170727_PO32784"|"elodie details"|"RB3A010120"|"ELODIE DETAILS-103770-Materassino da Passeggino DOT"|"0000000003"|"0000000003"
"PO32810"|"3850217"|"20170804"|"20170804"|"PO32810"|"20170801"|"FO20170801_PO32810"|"KUK"|"RB3A010608"|"KUK-FC646-06-Cardigan Amici del bosco Verde 3-6 mesi"|"0000000001"|"0000000001"
"PO32810"|"3850217"|"20170804"|"20170804"|"PO32810"|"20170801"|"FO20170801_PO32810"|"KUK"|"RB3A018274"|"KUK-FS354-06-Body Manica corta Giallo Vintage-3-6 Mesi"|"0000000002"|"0000000002"
"PO32810"|"3850217"|"20170804"|"20170804"|"PO32810"|"20170801"|"FO20170801_PO32810"|"KUK"|"RB3A018368"|"KUK-FF126-06-Tutina con piedini con Balena Grigia-3-6 Mesi"|"0000000001"|"0000000001"
"PO32812"|"3857217"|"20170804"|"20170804"|"PO32812"|"20170801"|"FO20170801_PO32812"|"ChildHome"|"RB3A010165"|"CHILDHOME-WAKWM-Fasciatoio Graduato Bianco"|"0000000001"|"0000000001"
"PO32812"|"3857217"|"20170804"|"20170804"|"PO32812"|"20170801"|"FO20170801_PO32812"|"ChildHome"|"RB3A010841"|"CHILDHOME-CHWPB-Set Pappa con piatto riscaldato Blu e Bianco"|"0000000002"|"0000000002"
"PO32813"|"3858217"|"20170804"|"20170804"|"PO32813"|"20170801"|"FO20170801_PO32813"|"Innobaby"|"RB3A015201"|"INNOBABY-IN-AQ-H01-Innobaby - AquaHeat - WARM Heat Pack - set of 6"|"0000000006"|"0000000006"
"PO32813"|"3858217"|"20170804"|"20170804"|"PO32813"|"20170801"|"FO20170801_PO32813"|"Innobaby"|"RB3A015202"|"INNOBABY-N-AQ-H02-Innobaby - AquaHeat - HOT Heat Pack - set of 5"|"0000000006"|"0000000006"
"PO32784"|"3855217"|"20170804"|"20170804"|"PO32784"|"20170727"|"FO20170727_PO32784"|"elodie details"|"RB3A010115"|"ELODIE DETAILS-103761-Copripasseggino Bedouin Stories"|"0000000002"|"0000000002"
