"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32882"|"4040217"|"20170907"|"20170907"|"PO32882"|"20170828"|"FO20170828_PO32882"|"ChildHome"|"RB3A009986"|"CHILDHOME-CCCB20DB-Cesto Contenitore Stella Blu scuro 32x20x20"|"0000000001"|"0000000001"
"PO32882"|"4040217"|"20170907"|"20170907"|"PO32882"|"20170828"|"FO20170828_PO32882"|"ChildHome"|"RB3A010002"|"CHILDHOME-CCFTBOMB-Borsone Portagiochi Open Grigia e Menta"|"0000000002"|"0000000002"
"PO32882"|"4040217"|"20170907"|"20170907"|"PO32882"|"20170828"|"FO20170828_PO32882"|"ChildHome"|"RB3A017874"|"CHILDHOME-CCCHMAJM-CHANGING MAT ANGEL JERSEY MARIN"|"0000000001"|"0000000001"
"PO32882"|"4040217"|"20170907"|"20170907"|"PO32882"|"20170828"|"FO20170828_PO32882"|"ChildHome"|"RB3A018241"|"CHILDHOME-CCMBCJG-RIVESTIMENTO PER CESTA PORTABEBE' - JERSEY GREY"|"0000000001"|"0000000001"
"PO32882"|"4040217"|"20170907"|"20170907"|"PO32882"|"20170828"|"FO20170828_PO32882"|"ChildHome"|"RB3A021141"|"CHILDHOME-CHSBMLW-Chiudi Ante Bianco"|"0000000015"|"0000000015"
"PO32910"|"4036217"|"20170907"|"20170907"|"PO32910"|"20170829"|"FO20170829_PO32910"|"Sipsnap"|"RB3A019777"|"SIPSNAP-TOT-BlueQuench-TOT-BlueQuench"|"0000000006"|"0000000006"
"PO32945"|"4041217"|"20170907"|"20170907"|""|"00000000"|"FO20170904_PO32945"|"play e go"|"RB2000Z6"|"Play e go-CLASSIC_FUCHSIA-Sacco Portagiochi Fucsia"|"0000000000"|"0000000002"
"PO32882"|"4040217"|"20170907"|"20170907"|"PO32882"|"20170828"|"FO20170828_PO32882"|"ChildHome"|"RB3A009996"|"CHILDHOME-CCCB29PW-Cesto Contenitore Stella Rosa 32x32x29"|"0000000001"|"0000000001"
"PO32916"|"4039217"|"20170907"|"20170907"|"PO32916"|"20170829"|"FO20170829_PO32916"|"Miniland"|"RB3A014979"|"MINILAND-89041-SCALY UP"|"0000000001"|"0000000001"
"PO32925"|"4037217"|"20170907"|"20170907"|"PO32925"|"20170831"|"FO20170831_PO32925"|"Emiko"|"RB3A021336"|"EMIKO-W-1-PE-MI-Peluches Balena Grande Petrolio e Menta"|"0000000004"|"0000000004"
"PO32925"|"4037217"|"20170907"|"20170907"|"PO32925"|"20170831"|"FO20170831_PO32925"|"Emiko"|"RB3A021344"|"EMIKO-BR-3-RB-GR-Peluches Razza Blu e Verde"|"0000000001"|"0000000001"
"PO32882"|"4040217"|"20170907"|"20170907"|"PO32882"|"20170828"|"FO20170828_PO32882"|"ChildHome"|"RB3A010005"|"CHILDHOME-CCFTBRL-Borsone Portagiochi Round Grigia e Lime"|"0000000001"|"0000000001"
"PO32882"|"4040217"|"20170907"|"20170907"|"PO32882"|"20170828"|"FO20170828_PO32882"|"ChildHome"|"RB3A010083"|"CHILDHOME-CCASCGR-Cuscinetto Universale Angioletto Grigio"|"0000000002"|"0000000002"
"PO32882"|"4040217"|"20170907"|"20170907"|"PO32882"|"20170828"|"FO20170828_PO32882"|"ChildHome"|"RB3A010161"|"CHILDHOME-CCCOTWHPMG-Coprifasciatoio Grigio Chiaro"|"0000000001"|"0000000001"
"PO32882"|"4040217"|"20170907"|"20170907"|"PO32882"|"20170828"|"FO20170828_PO32882"|"ChildHome"|"RB3A010837"|"CHILDHOME-CHSBG-Set Pappa Verde e Bianco"|"0000000001"|"0000000001"
"PO32882"|"4040217"|"20170907"|"20170907"|"PO32882"|"20170828"|"FO20170828_PO32882"|"ChildHome"|"RB3A019465"|"CHILDHOME-CHTDW-Childhome Mobile Fasciatoio in Legno con Ruote Bianco"|"0000000001"|"0000000001"
"PO32882"|"4040217"|"20170907"|"20170907"|"PO32882"|"20170828"|"FO20170828_PO32882"|"ChildHome"|"RB3A009990"|"CHILDHOME-CCCB30DB-Cesto Contenitore Stella Blu scuro 20x40x30"|"0000000001"|"0000000001"
"PO32882"|"4040217"|"20170907"|"20170907"|"PO32882"|"20170828"|"FO20170828_PO32882"|"ChildHome"|"RB3A010035"|"CHILDHOME-CWRHW-Cavallo a Dondolo Bianco"|"0000000001"|"0000000001"
"PO32882"|"4040217"|"20170907"|"20170907"|"PO32882"|"20170828"|"FO20170828_PO32882"|"ChildHome"|"RB3A010038"|"CHILDHOME-CWRSCR-Dondolo a forma di Vespa Crema"|"0000000002"|"0000000002"
"PO32882"|"4040217"|"20170907"|"20170907"|"PO32882"|"20170828"|"FO20170828_PO32882"|"ChildHome"|"RB3A010080"|"CHILDHOME-HCLCN-Seggiolone Lambda 2Legno Natural"|"0000000001"|"0000000001"
