"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32884"|"3966217"|"20170831"|"20170831"|"PO32884"|"20170828"|"FO20170828_PO32884"|"KisKise"|"RB3A020965"|"KISKISE-KK_SNS601-Seggiolone da Borsetta Blu Navy"|"0000000004"|"0000000004"
"PO32884"|"3966217"|"20170831"|"20170831"|"PO32884"|"20170828"|"FO20170828_PO32884"|"KisKise"|"RB3A020966"|"KISKISE-KK_SNS602-Seggiolone da Borsetta Rosso"|"0000000004"|"0000000004"
"PO32884"|"3966217"|"20170831"|"20170831"|"PO32884"|"20170828"|"FO20170828_PO32884"|"KisKise"|"RB3A020968"|"KISKISE-KK_SNS604-Seggiolone da Borsetta Blu/Turchese"|"0000000002"|"0000000002"
"PO32884"|"3966217"|"20170831"|"20170831"|"PO32884"|"20170828"|"FO20170828_PO32884"|"KisKise"|"RB3A020969"|"KISKISE-KK_SNS605-Seggiolone da Borsetta Verde"|"0000000002"|"0000000002"
"PO32884"|"3966217"|"20170831"|"20170831"|"PO32884"|"20170828"|"FO20170828_PO32884"|"KisKise"|"RB3A020970"|"KISKISE-KK_SNS611-Seggiolone da Borsetta Multicolor"|"0000000012"|"0000000012"
"PO32888"|"3963217"|"20170831"|"20170831"|"PO32888"|"20170828"|"FO20170828_PO32888"|"Bamboom"|"RB3A013042"|"BAMBOOM-104-047-031-STAR TO HUG NEW VINTAGE with soother loop BIANCO"|"0000000001"|"0000000001"
"PO32888"|"3963217"|"20170831"|"20170831"|"PO32888"|"20170828"|"FO20170828_PO32888"|"Bamboom"|"RB3A013043"|"BAMBOOM-104-047-026-STAR TO HUG NEW VINTAGE with soother loop GRIGIO BIANCO"|"0000000001"|"0000000001"
"PO32891"|"3965217"|"20170831"|"20170831"|"PO32891"|"20170828"|"FO20170828_PO32891"|"play e go"|"RB2000ZD"|"Play e go-CLASSIC_BLACK-Sacco Portagiochi Nero"|"0000000002"|"0000000002"
"PO32891"|"3965217"|"20170831"|"20170831"|"PO32891"|"20170828"|"FO20170828_PO32891"|"play e go"|"RB3A010095"|"PLAY e GO-diamonds_grey-Sacco Portagiochi a Quadretti Bianco e Grigio"|"0000000002"|"0000000002"
"PO32891"|"3965217"|"20170831"|"20170831"|"PO32891"|"20170828"|"FO20170828_PO32891"|"play e go"|"RB3A011907"|"PLAY e GO-flamingo-Sacco Portagiochi Flamingo"|"0000000004"|"0000000004"
"PO32891"|"3965217"|"20170831"|"20170831"|"PO32891"|"20170828"|"FO20170828_PO32891"|"play e go"|"RB3A014990"|"PLAY e GO-Roadmap-Sacco Portagiochi Circuito"|"0000000010"|"0000000010"
"PO32891"|"3965217"|"20170831"|"20170831"|"PO32891"|"20170828"|"FO20170828_PO32891"|"play e go"|"RB3A017875"|"PLAY e GO-Pink_Elephant-Sacco Portagiochi Elefanti Rosa"|"0000000002"|"0000000002"
"PO32891"|"3965217"|"20170831"|"20170831"|"PO32891"|"20170828"|"FO20170828_PO32891"|"play e go"|"RB3A017876"|"PLAY e GO-Color_your_map-Sacco Portagiochi Da Colorare"|"0000000004"|"0000000004"
"PO32892"|"3964217"|"20170831"|"20170831"|"PO32892"|"20170828"|"FO20170828_PO32892"|"NOPPIES"|"RB3A017156"|"NOPPIES-900001-Reggiseno Allattamento Bianco D80"|"0000000001"|"0000000001"
"PO32892"|"3964217"|"20170831"|"20170831"|"PO32892"|"20170828"|"FO20170828_PO32892"|"NOPPIES"|"RB3A017192"|"NOPPIES-900006-Reggiseno Allattamento Nero B85"|"0000000001"|"0000000001"
"PO32892"|"3964217"|"20170831"|"20170831"|"PO32892"|"20170828"|"FO20170828_PO32892"|"NOPPIES"|"RB3A017368"|"NOPPIES-67299C001-Set Regalo Baby Outfit Basic Bianco Stella 62 cm"|"0000000001"|"0000000001"
"PO32892"|"3964217"|"20170831"|"20170831"|"PO32892"|"20170828"|"FO20170828_PO32892"|"NOPPIES"|"RB3A018777"|"NOPPIES-74371-Noppies Cappello da Sole a Coriandoli Baby-0-3 Mesi"|"0000000001"|"0000000001"
"PO32895"|"3967217"|"20170831"|"20170831"|"PO32895"|"20170828"|"FO20170828_PO32895"|"KUK"|"RB3A009249"|"KUK-F420-25-Accappatoio Balena Blu"|"0000000002"|"0000000001"
"PO32895"|"3967217"|"20170831"|"20170831"|"PO32895"|"20170828"|"FO20170828_PO32895"|"KUK"|"RB3A010487"|"KUK-FF137-12-Pigiama con piedini Elefante Rosa 6-12 mesi"|"0000000001"|"0000000001"
"PO32895"|"3967217"|"20170831"|"20170831"|"PO32895"|"20170828"|"FO20170828_PO32895"|"KUK"|"RB3A010511"|"KUK-FL374-12-Body a maniche lunghe Foglie Grigio 6-12 mesi"|"0000000002"|"0000000002"
"PO32895"|"3967217"|"20170831"|"20170831"|"PO32895"|"20170828"|"FO20170828_PO32895"|"KUK"|"RB3A010529"|"KUK-FL346-12-Body a maniche lunghe Amici del Bosco Verde 6-12 mesi"|"0000000002"|"0000000002"
"PO32895"|"3967217"|"20170831"|"20170831"|"PO32895"|"20170828"|"FO20170828_PO32895"|"KUK"|"RB3A010542"|"KUK-FS325-03-Body Manica corta Balena Blu 0-3 mesi"|"0000000001"|"0000000001"
"PO32895"|"3967217"|"20170831"|"20170831"|"PO32895"|"20170828"|"FO20170828_PO32895"|"KUK"|"RB3A010600"|"KUK-FC618-06-Cardigan Volpe Blu 3-6 mesi"|"0000000001"|"0000000001"
"PO32895"|"3967217"|"20170831"|"20170831"|"PO32895"|"20170828"|"FO20170828_PO32895"|"KUK"|"RB3A010608"|"KUK-FC646-06-Cardigan Amici del bosco Verde 3-6 mesi"|"0000000001"|"0000000001"
"PO32895"|"3967217"|"20170831"|"20170831"|"PO32895"|"20170828"|"FO20170828_PO32895"|"KUK"|"RB3A010618"|"KUK-FT300-06-Pantaloni Bianchi 3-6 mesi"|"0000000001"|"0000000001"
"PO32895"|"3967217"|"20170831"|"20170831"|"PO32895"|"20170828"|"FO20170828_PO32895"|"KUK"|"RB3A018259"|"KUK-FL326-12-Body a maniche lunghe con Balena Grigio-6-12 Mesi"|"0000000002"|"0000000002"
"PO32895"|"3967217"|"20170831"|"20170831"|"PO32895"|"20170828"|"FO20170828_PO32895"|"KUK"|"RB3A018316"|"KUK-FT314-06-Pantaloni Azzurro Ceruleo-3-6 Mesi"|"0000000001"|"0000000001"
"PO32895"|"3967217"|"20170831"|"20170831"|"PO32895"|"20170828"|"FO20170828_PO32895"|"KUK"|"RB3A018361"|"KUK-F154-12-Tutina con piedini Giallo Vintage-6-12 Mesi"|"0000000001"|"0000000001"
"PO32903"|"3968217"|"20170831"|"20170831"|"PO32903"|"20170829"|"FO20170829_PO32903"|"Charlie Banana"|"RB3A020831"|"CHARLIE BANANA-888443-Maglietta da mare Bianca-24-36 Mesi"|"0000000001"|"0000000001"
"PO32904"|"3969217"|"20170831"|"20170831"|"PO32904"|"20170829"|"FO20170829_PO32904"|"Oli and Carol"|"RB3A019785"|"OLI AND CAROL-VTAN-SH-ANIMALI VINTAGE CAVALLUCCIO MARINO"|"0000000002"|"0000000002"
"PO32904"|"3969217"|"20170831"|"20170831"|"PO32904"|"20170829"|"FO20170829_PO32904"|"Oli and Carol"|"RB3A020914"|"OLI AND CAROL-DSM-M-PAPERA SMALL MONOCROME MENTA"|"0000000001"|"0000000001"
"PO32905"|"3970217"|"20170831"|"20170831"|"PO32905"|"20170829"|"FO20170829_PO32905"|"Wooly Organic"|"RB3A021361"|"WOOLY ORGANIC-205-COMFORTER con anello legno - Bunny"|"0000000002"|"0000000002"
"RESO ORD. 32811"|"3960217"|"20170831"|"20170831"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A010086"|"CHILDHOME-CCASCOP-Cuscinetto Universale Angioletto Rosa"|"0000000000"|"0000000001"
"RESO ORD. 33134"|"3956217"|"20170831"|"20170831"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A020110"|"IGOR SHOES-S10107-083-Sandali da Spiaggia Tenis Azzurro-22"|"0000000000"|"0000000001"
"RESO ORD. 33167"|"3961217"|"20170831"|"20170831"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A021011"|"MOUTHIE MITTEN-MM02P-EU-Guantino Massaggia Gengive per la Dentizione Viola"|"0000000000"|"0000000001"
"RESO ORD. 33731"|"3959217"|"20170831"|"20170831"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A017841"|"TYRRELL KATZ-04SK-Monsters Snack Box"|"0000000000"|"0000000001"
"RESO ORD. 33731"|"3959217"|"20170831"|"20170831"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A019883"|"SKIP HOP-252476-Contenitore Lunch KIT - SCIMMIA"|"0000000000"|"0000000001"
"RESO ORD. 33757"|"3958217"|"20170831"|"20170831"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A020891"|"KG DESIGN-100104-Set 2 Portagelato in Silicone Verde Fucsia"|"0000000000"|"0000000001"
"RESO ORD. 34130"|"3957217"|"20170831"|"20170831"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A019945"|"MIAMI KIDS-S15901A-GREEN-Sneaker Slip on Baby Verde-23"|"0000000000"|"0000000001"
"RESO ORD. 34130"|"3957217"|"20170831"|"20170831"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A020573"|"MIAMI KIDS-2DTZ9288-Tutina 2 Pezzi a Righe Gialla-36 Mesi"|"0000000000"|"0000000001"
"RESO ORD. 35137"|"3962217"|"20170831"|"20170831"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A011618"|"BIG MOUTH-BMPFGBG-Ciambellone gonfiabile XXL Orsetto Verde"|"0000000000"|"0000000001"
"RESO ORD. 35137"|"3962217"|"20170831"|"20170831"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A011622"|"BIG MOUTH-BMPFBS-Ciambellone gonfiabile XXL Cigno nero"|"0000000000"|"0000000001"
"RESO ORD. 35137"|"3962217"|"20170831"|"20170831"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A019650"|"FUNKIT WORLD-SBU-01-Funkit World Secchiello da Spiaggia in Silicone Blu"|"0000000000"|"0000000001"
"RESO ORD. 35137"|"3962217"|"20170831"|"20170831"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A019652"|"FUNKIT WORLD-SBU-05-Funkit World Secchiello da Spiaggia in Silicone Rosa"|"0000000000"|"0000000001"
"RESO ORD. 35137"|"3962217"|"20170831"|"20170831"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A019655"|"FUNKIT WORLD-SSP-51-Funkit World Paletta per la Sabbia in Silicone Blu"|"0000000000"|"0000000001"
