"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32678"|"3865217"|"20170807"|"20170807"|"PO32678"|"20170714"|"FO20170714_PO32678"|"Up Warsaw"|"RB3A011032"|"UP WARSAW-Biplane Shelf dashy mint green-Mensola Biplano Verde menta"|"0000000001"|"0000000001"
"PO32776"|"3864217"|"20170807"|"20170807"|"PO32776"|"20170727"|"FO20170727_PO32776"|"BABYDAM"|"RB3A019591"|"BABYDAM-babydamg-Babydam Riduttore per Vasca da Bagno Grigio e Bianco"|"0000000006"|"0000000006"
"PO32800"|"3861217"|"20170807"|"20170807"|"PO32800"|"20170731"|"FO20170731_PO32800"|"IIAMO"|"RB3A015741"|"IIAMO-108-Biberon Go bianco e blu"|"0000000012"|"0000000012"
"PO32800"|"3861217"|"20170807"|"20170807"|"PO32800"|"20170731"|"FO20170731_PO32800"|"IIAMO"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000048"|"0000000048"
"PO32820"|"3863217"|"20170807"|"20170807"|"PO32820"|"20170801"|"FO20170801_PO32820"|"limobasics"|"RB2000JV-DE-M1-CO"|"LIMOBASICS-09520R_DEN_56-Body Kimono a Manica Corta"|"0000000001"|"0000000001"
"PO32820"|"3863217"|"20170807"|"20170807"|"PO32820"|"20170801"|"FO20170801_PO32820"|"limobasics"|"RB2000JV-DE-M2-CO"|"LIMOBASICS-09520R_DEN_62-Body Kimono a Manica Corta"|"0000000001"|"0000000002"
"PO32820"|"3863217"|"20170807"|"20170807"|"PO32820"|"20170801"|"FO20170801_PO32820"|"limobasics"|"RB2000JW-VM-M2-CO"|"LIMOBASICS-09510R_MOS_62-Pantalone con Piedino"|"0000000001"|"0000000001"
"PO32820"|"3863217"|"20170807"|"20170807"|"PO32820"|"20170801"|"FO20170801_PO32820"|"limobasics"|"RB2000K0-BN-0_3M-CO"|"LIMOBASICS-10669S_AZM_50-56-Felpa con Cappuccio"|"0000000001"|"0000000001"
"PO32820"|"3863217"|"20170807"|"20170807"|"PO32820"|"20170801"|"FO20170801_PO32820"|"limobasics"|"RB2000K0-VM-4_8M-CO"|"LIMOBASICS-10669S_MOS_62-68-Felpa con Cappuccio"|"0000000001"|"0000000001"
"PO32820"|"3863217"|"20170807"|"20170807"|""|"00000000"|"FO20170801_PO32820"|"limobasics"|"RB3A011141"|"LIMOBASICS-09509R_SMA_86-92-Culotte a righe Rosa 86 92 cm"|"0000000000"|"0000000001"
"PO32821"|"3862217"|"20170807"|"20170807"|"PO32821"|"20170801"|"FO20170801_PO32821"|"A Little Lovely Company"|"RB3A009883"|"A LITTLE LOVELY COMPANY-LTBX002-Box Lampada A4 per scritte"|"0000000005"|"0000000005"
"PO32821"|"3862217"|"20170807"|"20170807"|"PO32821"|"20170801"|"FO20170801_PO32821"|"A Little Lovely Company"|"RB3A009884"|"A LITTLE LOVELY COMPANY-LTBX001-Box Lampada A5 per scritte"|"0000000005"|"0000000005"
"PO32821"|"3862217"|"20170807"|"20170807"|"PO32821"|"20170801"|"FO20170801_PO32821"|"A Little Lovely Company"|"RB3A013053"|"A LITTLE LOVELY COMPANY-LTSP030-Lampada Mini Stella Rosa"|"0000000005"|"0000000005"
"PO32821"|"3862217"|"20170807"|"20170807"|"PO32821"|"20170801"|"FO20170801_PO32821"|"A Little Lovely Company"|"RB3A018390"|"A LITTLE LOVELY COMPANY-LTST047-Lucine LED Colorate Ghiaccioli"|"0000000003"|"0000000003"
"PO32828"|"3866217"|"20170807"|"20170807"|"PO32828"|"20170802"|"FO20170802_PO32828"|"Follow Kids"|"RB3A021327"|"FOLLOW KIDS-8058333230009_ROSA-Bracciale GPS Rosa"|"0000000009"|"0000000009"
"PO32828"|"3866217"|"20170807"|"20170807"|"PO32828"|"20170802"|"FO20170802_PO32828"|"Follow Kids"|"RB3A021328"|"FOLLOW KIDS-8058333230009_VERDE-Bracciale GPS Verde"|"0000000004"|"0000000004"
"PO32828"|"3866217"|"20170807"|"20170807"|"PO32828"|"20170802"|"FO20170802_PO32828"|"Follow Kids"|"RB3A021329"|"FOLLOW KIDS-8058333230009_ARANCIONE-Bracciale GPS Arancione"|"0000000003"|"0000000003"
"PO32828"|"3866217"|"20170807"|"20170807"|"PO32828"|"20170802"|"FO20170802_PO32828"|"Follow Kids"|"RB3A021330"|"FOLLOW KIDS-8058333230009_BLU-Bracciale GPS Blu"|"0000000008"|"0000000008"
"PO32828"|"3866217"|"20170807"|"20170807"|"PO32828"|"20170802"|"FO20170802_PO32828"|"Follow Kids"|"RB3A021331"|"FOLLOW KIDS-8058333230009_ROSSO-Bracciale GPS Rosso"|"0000000004"|"0000000004"
"PO32828"|"3866217"|"20170807"|"20170807"|"PO32828"|"20170802"|"FO20170802_PO32828"|"Follow Kids"|"RB3A021332"|"FOLLOW KIDS-8058333230009_GIALLO-Bracciale GPS Giallo"|"0000000003"|"0000000003"
