"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32877"|"3954217"|"20170830"|"20170830"|"PO32877"|"20170823"|"FO20170823_PO32877"|"Littlelife"|"RB3A018637"|"LITTLELIFE-L10810-Zaino Littlelife 1-3 anni Nemo"|"0000000003"|"0000000003"
"PO32877"|"3954217"|"20170830"|"20170830"|"PO32877"|"20170823"|"FO20170823_PO32877"|"Littlelife"|"RB3A018638"|"LITTLELIFE-L10820-Zaino Littlelife 1-3 anni Giraffa"|"0000000002"|"0000000002"
"PO32877"|"3954217"|"20170830"|"20170830"|"PO32877"|"20170823"|"FO20170823_PO32877"|"Littlelife"|"RB3A018639"|"LITTLELIFE-L10830-Zaino Littlelife 1-3 anni Dinosauro"|"0000000004"|"0000000004"
"PO32877"|"3954217"|"20170830"|"20170830"|"PO32877"|"20170823"|"FO20170823_PO32877"|"Littlelife"|"RB3A018640"|"LITTLELIFE-L10880-Zaino Littlelife 1-3 anni Coccodrillo"|"0000000003"|"0000000003"
"PO32877"|"3954217"|"20170830"|"20170830"|"PO32877"|"20170823"|"FO20170823_PO32877"|"Littlelife"|"RB3A018641"|"LITTLELIFE-L10930-Zaino Littlelife 1-3 anni Topolino"|"0000000002"|"0000000002"
"PO32877"|"3954217"|"20170830"|"20170830"|"PO32877"|"20170823"|"FO20170823_PO32877"|"Littlelife"|"RB3A018642"|"LITTLELIFE-L10980-Zaino Littlelife 1-3 anni Minnie"|"0000000002"|"0000000002"
"PO32877"|"3954217"|"20170830"|"20170830"|"PO32877"|"20170823"|"FO20170823_PO32877"|"Littlelife"|"RB3A021325"|"LITTLELIFE-L12330-Zaino 3+ anni Dinosauro"|"0000000002"|"0000000002"
"PO32877"|"3954217"|"20170830"|"20170830"|"PO32877"|"20170823"|"FO20170823_PO32877"|"Littlelife"|"RB3A021326"|"LITTLELIFE-L12440-Zaino 3+ anni Minnie"|"0000000002"|"0000000002"
"PO32906"|"3955217"|"20170830"|"20170830"|"PO32906"|"20170829"|"FO20170829_PO32906"|"Daikos"|"RB3A020267"|"DAIKOS-SQD217TU45-Pinna da Squalo Arancione"|"0000000002"|"0000000002"
