"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#35785"|"35134317"|"00000000000000383289"|"201705005348293"|"20170908"|"1"|"RB3A018232"|"CHILDHOME-CWMBBBL-BORSA FASCIATOIO MAMMY BAG NERA"|"0000000001"|"0000115.16"
"#35758"|"35135317"|"00000000000000383279"|"201705005348295"|"20170908"|"1"|"RB3A018233"|"CHILDHOME-CWMBBWH-BORSA FASCIATOIO MAMMY BAG BIANCA"|"0000000001"|"0000115.16"
"#35562"|"35136317"|"00000000000000383159"|"201705005348247"|"20170908"|"1"|"RB3A021141"|"CHILDHOME-CHSBMLW-Chiudi Ante Bianco"|"0000000007"|"0000049.52"
"#35515"|"35137317"|"00000000000000383639"|"201705005348177"|"20170908"|"1"|"RB3A010067"|"CHILDHOME-CHEVOSCMA-Cuscino per Seggiolone Evolu 2 Navy"|"0000000001"|"0000040.16"
"#36666"|"35138317"|"00000000000000383249"|"201705005348045"|"20170908"|"1"|"RB3A018677"|"NEW BALANCE-NBFS996ALI-Scarpa New Balance Kids Lifestyle in Tessuto Sintetico Azzurro-5"|"0000000001"|"0000047.76"
"#36660"|"35139317"|"00000000000000383389"|"201705005348095"|"20170908"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000025.86"
"#36657"|"35140317"|"00000000000000383759"|"201705005348220"|"20170908"|"1"|"RB3A009312"|"ROCKETBABY-RBP15100301-Cesto per Passeggino Camaleonte"|"0000000001"|"0000025.86"
"#36647"|"35141317"|"00000000000000383409"|"201705005348089"|"20170908"|"1"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000025.86"
"#36641"|"35142317"|"00000000000000383879"|"201705005348621"|"20170908"|"1"|"RB3A020532"|"MIAMI KIDS-D0767-1_BLUE-Sneakers Soft Sole Blu con Volpe Azzurra-9-12 Mesi"|"0000000001"|"0000052.64"
"#36641"|"35142317"|"00000000000000383879"|"201705005348621"|"20170908"|"2"|"RB3A021132"|"KIDSME-160499_LI-Borraccia da Spremere con Adattatore - Lime"|"0000000001"|"0000052.64"
"#36641"|"35142317"|"00000000000000383879"|"201705005348621"|"20170908"|"3"|"RB3A020796"|"STEPHEN JOSEPH-SJ101117-Borraccia Morbida Cagnolino"|"0000000001"|"0000052.64"
