"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32728"|"3759217"|"20170731"|"20170731"|"PO32728"|"20170721"|"FO20170721_PO32728"|"We Might Be Tiny"|"RB3A021073"|"WE MIGHT BE TINY-WT-BN-003-Tovaglietta in Silicone Coniglietto Rosa"|"0000000002"|"0000000002"
"PO32728"|"3759217"|"20170731"|"20170731"|"PO32728"|"20170721"|"FO20170721_PO32728"|"We Might Be Tiny"|"RB3A021076"|"WE MIGHT BE TINY-WB-BC-001-Tovaglietta in Silicone Gatto Rosa"|"0000000004"|"0000000004"
"PO32728"|"3759217"|"20170731"|"20170731"|"PO32728"|"20170721"|"FO20170721_PO32728"|"We Might Be Tiny"|"RB3A021077"|"WE MIGHT BE TINY-WB-BC-004-Tovaglietta in Silicone Gatto Menta"|"0000000002"|"0000000002"
"PO32728"|"3759217"|"20170731"|"20170731"|"PO32728"|"20170721"|"FO20170721_PO32728"|"We Might Be Tiny"|"RB3A021078"|"WE MIGHT BE TINY-WB-BC-002-Tovaglietta in Silicone Gatto Grigio"|"0000000002"|"0000000002"
"PO32728"|"3759217"|"20170731"|"20170731"|"PO32728"|"20170721"|"FO20170721_PO32728"|"We Might Be Tiny"|"RB3A021079"|"WE MIGHT BE TINY-WB-BC-006-Tovaglietta in Silicone Gatto Azzurro"|"0000000004"|"0000000004"
"PO32728"|"3759217"|"20170731"|"20170731"|"PO32728"|"20170721"|"FO20170721_PO32728"|"We Might Be Tiny"|"RB3A021081"|"WE MIGHT BE TINY-WT-BO-004-Tovaglietta in Silicone Orso Menta"|"0000000002"|"0000000002"
"PO32728"|"3759217"|"20170731"|"20170731"|"PO32728"|"20170721"|"FO20170721_PO32728"|"We Might Be Tiny"|"RB3A021082"|"WE MIGHT BE TINY-WT-BO-005-Tovaglietta in Silicone Orso Grigio"|"0000000002"|"0000000002"
"PO32752"|"3760217"|"20170731"|"20170731"|"PO32752"|"20170725"|"FO20170725_PO32752"|"ChildHome"|"RB3A018219"|"CHILDHOME-CHSBCKTR23-CESTO CONTENITORE LITTLE TREASURES"|"0000000001"|"0000000001"
"PO32761"|"3747217"|"20170728"|"20170731"|"PO32761"|"20170726"|"FO20170726_PO32761"|"Boon"|"RB3A017491"|"BOON-B10122A-Cucchiaio Dispenser Per La Pappa Azzurro"|"0000000006"|"0000000006"
"PO32761"|"3747217"|"20170728"|"20170728"|"PO32761"|"20170726"|"FO20170726_PO32761"|"Boon"|"RB3A017493"|"BOON-B10124A-Cucchiaio Dispenser Per La Pappa Arancio"|"0000000006"|"0000000006"
"PO32761"|"3747217"|"20170728"|"20170728"|"PO32761"|"20170726"|"FO20170726_PO32761"|"Boon"|"RB3A017494"|"BOON-B11005-Scolaposate e Scola Biberon Slim"|"0000000006"|"0000000003"
"PO32761"|"3747217"|"20170728"|"20170728"|"PO32761"|"20170726"|"FO20170726_PO32761"|"Boon"|"RB3A017495"|"BOON-B373-Scolaposate e Scola Biberon Quadrato"|"0000000006"|"0000000006"
"PO32761"|"3747217"|"20170728"|"20170728"|"PO32761"|"20170726"|"FO20170726_PO32761"|"Boon"|"RB3A018610"|"BOON-B11177-Pulp Mangiafrutta Dentaruolo Arancione e Azzurro"|"0000000006"|"0000000006"
