"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32858"|"3935217"|"20170822"|"20170822"|"PO32858"|"20170810"|"FO20170810_PO32858"|"ChildHome"|"RB3A009988"|"CHILDHOME-CCCB20PW-Cesto Contenitore Stella Rosa 32x20x20"|"0000000001"|"0000000001"
"PO32858"|"3935217"|"20170822"|"20170822"|"PO32858"|"20170810"|"FO20170810_PO32858"|"ChildHome"|"RB3A009989"|"CHILDHOME-CCCB30GS-Cesto Contenitore Stella Grigio 20x40x30"|"0000000002"|"0000000002"
"PO32858"|"3935217"|"20170822"|"20170822"|"PO32858"|"20170810"|"FO20170810_PO32858"|"ChildHome"|"RB3A010086"|"CHILDHOME-CCASCOP-Cuscinetto Universale Angioletto Rosa"|"0000000001"|"0000000001"
"PO32858"|"3935217"|"20170822"|"20170822"|"PO32858"|"20170810"|"FO20170810_PO32858"|"ChildHome"|"RB3A010836"|"CHILDHOME-CHSBF-Set Pappa Fucsia e Bianco"|"0000000001"|"0000000001"
"PO32858"|"3935217"|"20170822"|"20170822"|"PO32858"|"20170810"|"FO20170810_PO32858"|"ChildHome"|"RB3A018239"|"CHILDHOME-CCMBCJP-RIVESTIMENTO PER CESTA PORTABEBE' - JERSEY PINK"|"0000000001"|"0000000001"
"PO32858"|"3935217"|"20170822"|"20170822"|"PO32858"|"20170810"|"FO20170810_PO32858"|"ChildHome"|"RB3A021141"|"CHILDHOME-CHSBMLW-Chiudi Ante Bianco"|"0000000002"|"0000000002"
"PO32860"|"3933217"|"20170822"|"20170822"|"PO32860"|"20170810"|"FO20170810_PO32860"|"Kanga Care"|"RB3A016502"|"KANGA CARE-KCKRLLNZSXSM404-Set 2 Mutandine Di Transizione Destiny e Unity S"|"0000000001"|"0000000001"
"PO32862"|"3932217"|"20170822"|"20170822"|"PO32862"|"20170810"|"FO20170810_PO32862"|"Innobaby"|"RB3A021267"|"INNOBABY-IN-SIL-FISH01-Spazzola Pesce per Bagno Blu"|"0000000002"|"0000000002"
"PO32858"|"3935217"|"20170822"|"20170822"|""|"00000000"|"FO20170810_PO32858"|"ChildHome"|"RB3A010038"|"CHILDHOME-CWRSCR-Dondolo a forma di Vespa Crema"|"0000000000"|"0000000001"
"PO32858"|"3935217"|"20170822"|"20170822"|"PO32858"|"20170810"|"FO20170810_PO32858"|"ChildHome"|"RB3A021142"|"CHILDHOME-CHSBDLW-Set 3 Chiudi Ante con Kit Intallazione"|"0000000001"|"0000000001"
