"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"RESO ORD. 30695"|"4046217"|"20170908"|"20170908"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A020349"|"IGOR SHOES-S10146-032-Sandali Bondi Bicolor Navy e Verde-26"|"0000000000"|"0000000001"
"RESO ORD. 34841A"|"4042217"|"20170908"|"20170908"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A019653"|"FUNKIT WORLD-SBU-06-Funkit World Secchiello da Spiaggia in Silicone Viola"|"0000000000"|"0000000001"
"RESO ORD. 34841A"|"4042217"|"20170908"|"20170908"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A019657"|"FUNKIT WORLD-SSP-54-Funkit World Paletta per la Sabbia in Silicone Verde Lime"|"0000000000"|"0000000001"
"reso ord. 34458"|"4047217"|"20170908"|"20170908"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A020716"|"ROCKETBABY-RBP16378-Set 6 Swaddle Clips Gradazione Nera per Passeggino e Culla"|"0000000000"|"0000000001"
"RESO ORD. 34841A"|"4042217"|"20170908"|"20170908"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A008892"|"TYRRELL KATZ-Borraccia dinosauri"|"0000000000"|"0000000001"
"RESO ORD. 32084"|"4044217"|"20170908"|"20170908"|""|"00000000"|"00002"|"ROCKETBABY"|"RB2000PK"|"ELODIE DETAILS-103312-Copertina Bamboo Rosa con Piume Feather Love"|"0000000000"|"0000000001"
"RESO ORD. 34607"|"4043217"|"20170908"|"20170908"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A021135"|"BUGGYGEAR-BHRTHKRED-HEART SHAPED STROLLER HOOK - SILVER/RED"|"0000000000"|"0000000003"
"RESO ORD. 35437"|"4045217"|"20170908"|"20170908"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A020444"|"IGOR SHOES-S10104-022-Sandali Ragnetto Tobby Rosa-20"|"0000000000"|"0000000001"
"RESO ORD. 34841A"|"4042217"|"20170908"|"20170908"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A008904"|"TYRRELL KATZ-Lunch Box dinosauri"|"0000000000"|"0000000001"
"RESO ORD. 34841A"|"4042217"|"20170908"|"20170908"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A019656"|"FUNKIT WORLD-SSP-53-Funkit World Paletta per la Sabbia in Silicone Viola"|"0000000000"|"0000000001"
