"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32632"|"3729217"|"20170727"|"20170727"|"PO32632"|"20170707"|"FO20170707_PO32632"|"Tyrrell Katz"|"RB3A008891"|"TYRRELL KATZ-Borraccia motori"|"0000000004"|"0000000004"
"PO32632"|"3729217"|"20170727"|"20170727"|"PO32632"|"20170707"|"FO20170707_PO32632"|"Tyrrell Katz"|"RB3A008892"|"TYRRELL KATZ-Borraccia dinosauri"|"0000000004"|"0000000004"
"PO32632"|"3729217"|"20170727"|"20170727"|"PO32632"|"20170707"|"FO20170707_PO32632"|"Tyrrell Katz"|"RB3A008904"|"TYRRELL KATZ-Lunch Box dinosauri"|"0000000004"|"0000000004"
"PO32632"|"3729217"|"20170727"|"20170727"|"PO32632"|"20170707"|"FO20170707_PO32632"|"Tyrrell Katz"|"RB3A008913"|"TYRRELL KATZ-Snack Boxes motori"|"0000000004"|"0000000004"
"PO32632"|"3729217"|"20170727"|"20170727"|"PO32632"|"20170707"|"FO20170707_PO32632"|"Tyrrell Katz"|"RB3A008918"|"TYRRELL KATZ-Snack Boxes Giungla"|"0000000004"|"0000000004"
"PO32632"|"3729217"|"20170727"|"20170727"|"PO32632"|"20170707"|"FO20170707_PO32632"|"Tyrrell Katz"|"RB3A008995"|"TYRRELL KATZ-Bavaglino elefanti"|"0000000005"|"0000000005"
"PO32632"|"3729217"|"20170727"|"20170727"|"PO32632"|"20170707"|"FO20170707_PO32632"|"Tyrrell Katz"|"RB3A008997"|"TYRRELL KATZ-Sacca motori"|"0000000004"|"0000000004"
"PO32632"|"3729217"|"20170727"|"20170727"|"PO32632"|"20170707"|"FO20170707_PO32632"|"Tyrrell Katz"|"RB3A009003"|"TYRRELL KATZ-Sacca Giungla"|"0000000004"|"0000000004"
"PO32632"|"3729217"|"20170727"|"20170727"|""|"00000000"|"FO20170707_PO32632"|"Tyrrell Katz"|"RB3A009036"|"TYRRELL KATZ-59TW1-Asciugamano motori"|"0000000000"|"0000000004"
"PO32632"|"3729217"|"20170727"|"20170727"|""|"00000000"|"FO20170707_PO32632"|"Tyrrell Katz"|"RB3A009037"|"TYRRELL KATZ-Asciugamano dinosauri"|"0000000000"|"0000000004"
"PO32632"|"3729217"|"20170727"|"20170727"|"PO32632"|"20170707"|"FO20170707_PO32632"|"Tyrrell Katz"|"RB3A009041"|"TYRRELL KATZ-Asciugamano elefanti"|"0000000002"|"0000000002"
"PO32632"|"3729217"|"20170727"|"20170727"|""|"00000000"|"FO20170707_PO32632"|"Tyrrell Katz"|"RB3A009044"|"TYRRELL KATZ-Asciugamano giardino segreto"|"0000000000"|"0000000004"
"PO32632"|"3729217"|"20170727"|"20170727"|"PO32632"|"20170707"|"FO20170707_PO32632"|"Tyrrell Katz"|"RB3A017843"|"TYRRELL KATZ-04LU2-Monsters Lunch Bag"|"0000000004"|"0000000004"
"PO32632"|"3729217"|"20170727"|"20170727"|"PO32632"|"20170707"|"FO20170707_PO32632"|"Tyrrell Katz"|"RB3A017865"|"TYRRELL KATZ-03KB-Under The Sea Kit Bag"|"0000000004"|"0000000004"
"PO32632"|"3729217"|"20170727"|"20170727"|"PO32632"|"20170707"|"FO20170707_PO32632"|"Tyrrell Katz"|"RB3A017866"|"TYRRELL KATZ-03TW1-Under The Sea Towel"|"0000000004"|"0000000004"
"PO32733"|"3731217"|"20170727"|"20170727"|"PO32733"|"20170721"|"FO20170721_PO32733"|"limobasics"|"RB3A007850"|"LIMOBASICS-09509R_AZM_74-80-Culotte blu navy AZM"|"0000000001"|"0000000001"
"PO32733"|"3731217"|"20170727"|"20170727"|"PO32733"|"20170721"|"FO20170721_PO32733"|"limobasics"|"RB3A007886"|"LIMOBASICS-09509R_GRI_74-80-Culotte grigio chiaro GRI"|"0000000001"|"0000000001"
"PO32733"|"3731217"|"20170727"|"20170727"|"PO32733"|"20170721"|"FO20170721_PO32733"|"limobasics"|"RB3A009802"|"LIMOBASICS-09509R_MAG_74-80-Culotte Magenta"|"0000000001"|"0000000001"
"PO32733"|"3731217"|"20170727"|"20170727"|"PO32733"|"20170721"|"FO20170721_PO32733"|"limobasics"|"RB3A014311"|"LIMOBASICS-50769R_AZM_62-68-Giubottino Blu 62-68"|"0000000001"|"0000000001"
"PO32733"|"3731217"|"20170727"|"20170727"|"PO32733"|"20170721"|"FO20170721_PO32733"|"limobasics"|"RB3A014312"|"LIMOBASICS-50769R_AZM_74-80-Giubottino Blu 74-80"|"0000000001"|"0000000001"
"PO32733"|"3731217"|"20170727"|"20170727"|"PO32733"|"20170721"|"FO20170721_PO32733"|"limobasics"|"RB3A014313"|"LIMOBASICS-50769R_AZM_86-92-Giubottino Blu 86-92"|"0000000001"|"0000000001"
"PO32733"|"3731217"|"20170727"|"20170727"|"PO32733"|"20170721"|"FO20170721_PO32733"|"limobasics"|"RB3A014314"|"LIMOBASICS-50769R_DEN_62-68-Giubottino Denim 62-68"|"0000000001"|"0000000001"
"PO32733"|"3731217"|"20170727"|"20170727"|"PO32733"|"20170721"|"FO20170721_PO32733"|"limobasics"|"RB3A014315"|"LIMOBASICS-50769R_DEN_74-80-Giubottino Denim 74-80"|"0000000001"|"0000000001"
"PO32733"|"3731217"|"20170727"|"20170727"|"PO32733"|"20170721"|"FO20170721_PO32733"|"limobasics"|"RB3A014316"|"LIMOBASICS-50769R_DEN_86-92-Giubottino Denim 86-92"|"0000000001"|"0000000001"
"PO32733"|"3731217"|"20170727"|"20170727"|"PO32733"|"20170721"|"FO20170721_PO32733"|"limobasics"|"RB3A014317"|"LIMOBASICS-50769R_GRO_62-68-Giubottino Grigio Scuro 62-68"|"0000000001"|"0000000001"
"PO32733"|"3731217"|"20170727"|"20170727"|"PO32733"|"20170721"|"FO20170721_PO32733"|"limobasics"|"RB3A014318"|"LIMOBASICS-50769R_GRO_74-80-Giubottino Grigio Scuro 74-80"|"0000000001"|"0000000001"
"PO32733"|"3731217"|"20170727"|"20170727"|"PO32733"|"20170721"|"FO20170721_PO32733"|"limobasics"|"RB3A014319"|"LIMOBASICS-50769R_GRO_86-92-Giubottino Grigio Scuro 86-92"|"0000000001"|"0000000001"
"PO32748"|"3730217"|"20170727"|"20170727"|"PO32748"|"20170724"|"FO20170724_PO32748"|"Babycar"|"RB3A010394"|"BABYCAR-618BL-JEEP SAFARI BLU"|"0000000001"|"0000000001"
"PO32748"|"3730217"|"20170727"|"20170727"|"PO32748"|"20170724"|"FO20170724_PO32748"|"Babycar"|"RB3A019429"|"BABYCAR-0905b-Babycar Jeep Adventure Bianca"|"0000000001"|"0000000001"
