"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32878"|"3939217"|"20170824"|"20170824"|""|"00000000"|"FO20170823_PO32878"|"A Little Lovely Company"|"RB3A009901"|"A LITTLE LOVELY COMPANY-LTCW025-Lampada Mini Nuvoletta Bianca"|"0000000000"|"0000000005"
"PO32878"|"3939217"|"20170824"|"20170824"|""|"00000000"|"FO20170823_PO32878"|"A Little Lovely Company"|"RB3A010339"|"A LITTLE LOVELY COMPANY-GALE002-Striscione con Lettere Pastello"|"0000000000"|"0000000005"
"PO32878"|"3939217"|"20170824"|"20170824"|""|"00000000"|"FO20170823_PO32878"|"A Little Lovely Company"|"RB3A013054"|"A LITTLE LOVELY COMPANY-LTMO028-Lampada Mini Luna"|"0000000000"|"0000000005"
