"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32673"|"3743217"|"20170728"|"20170728"|"PO32673"|"20170713"|"FO20170713_PO32673"|"Wishbone"|"RB3A008389"|"WISHBONE-WBBM6-Manopole Viola per Bici-triciclo"|"0000000001"|"0000000001"
"PO32737"|"3735217"|"20170728"|"20170728"|"PO32737"|"20170724"|"FO20170724_PO32737"|"Yookidoo"|"RB3A017755"|"YOOKIDOO-YKD40126-Gymotion Activity PlayLand"|"0000000006"|"0000000006"
"PO32738"|"3734217"|"20170728"|"20170728"|"PO32738"|"20170724"|"FO20170724_PO32738"|"Globber"|"RB3A018474"|"GLOBBER-IDD410-106-Monopattino My Free ad Asta fissa - Verde"|"0000000001"|"0000000001"
"PO32739"|"3736217"|"20170728"|"20170728"|"PO32739"|"20170724"|"FO20170724_PO32739"|"I Play"|"RB3A021022"|"I PLAY-IP-721200-608-47-Costumino Assorbente Mix'n Match Blu-2-3 Anni"|"0000000001"|"0000000001"
"PO32739"|"3736217"|"20170728"|"20170728"|"PO32739"|"20170724"|"FO20170724_PO32739"|"I Play"|"RB3A021027"|"I PLAY-IP-721200-200-45-Costumino Assorbente Mix'n Match Fucsia-18-24 Mesi"|"0000000001"|"0000000001"
"PO32740"|"3737217"|"20170728"|"20170728"|"PO32740"|"20170724"|"FO20170724_PO32740"|"Innobaby"|"RB3A015198"|"INNOBABY-IN-AQ-B01-Innobaby - AquaHeat 10oz Stainless Bottle e Warmer"|"0000000001"|"0000000001"
"PO32740"|"3737217"|"20170728"|"20170728"|"PO32740"|"20170724"|"FO20170724_PO32740"|"Innobaby"|"RB3A015199"|"INNOBABY-IN-AQ-F01-Innobaby - AquaHeat Food Warmer - SOLO - 16 oz"|"0000000004"|"0000000004"
"PO32740"|"3737217"|"20170728"|"20170728"|"PO32740"|"20170724"|"FO20170724_PO32740"|"Innobaby"|"RB3A015209"|"INNOBABY-IN-AQ-C02-Innobaby - AquaHeat Cool Pack - Rectangle"|"0000000002"|"0000000002"
"PO32741"|"3738217"|"20170728"|"20170728"|"PO32741"|"20170724"|"FO20170724_PO32741"|"Kanga Care"|"RB3A011304"|"KANGA CARE-KC-KRRUMPSOS-P116-Pannolino Rumparooz Bonnie"|"0000000001"|"0000000001"
"PO32741"|"3738217"|"20170728"|"20170728"|"PO32741"|"20170724"|"FO20170724_PO32741"|"Kanga Care"|"RB3A016537"|"KANGA CARE-KCKETRNRSMS301-Mutandina Di Transizione Atlantis M"|"0000000002"|"0000000002"
"PO32741"|"3738217"|"20170728"|"20170728"|"PO32741"|"20170724"|"FO20170724_PO32741"|"Kanga Care"|"RB3A016540"|"KANGA CARE-KCKETRNRSMS302-MutanDinda Di Transizione Boysenberry M"|"0000000002"|"0000000003"
