"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32863"|"3973217"|"20170901"|"20170901"|"PO32863"|"20170811"|"FO20170811_PO32863"|"elodie details"|"RB20004C"|"ELODIE DETAILS-103776-Materassino da Passeggino Black Edition"|"0000000003"|"0000000003"
"PO32889"|"3972217"|"20170901"|"20170901"|"PO32889"|"20170828"|"FO20170828_PO32889"|"Hobea"|"RB3A009625"|"HOBEA-4260329476931-Babbucce Volpe 24-30 Mesi"|"0000000001"|"0000000001"
"PO32889"|"3972217"|"20170901"|"20170901"|"PO32889"|"20170828"|"FO20170828_PO32889"|"Hobea"|"RB3A009831"|"HOBEA-4260329478980-Copertura ricambio Elefanti per Cuscino allattamento"|"0000000001"|"0000000001"
"PO32900"|"3974217"|"20170901"|"20170901"|"PO32900"|"20170829"|"FO20170829_PO32900"|"We Might Be Tiny"|"RB3A021078"|"WE MIGHT BE TINY-WB-BC-002-Tovaglietta in Silicone Gatto Grigio"|"0000000002"|"0000000002"
"PO32900"|"3974217"|"20170901"|"20170901"|"PO32900"|"20170829"|"FO20170829_PO32900"|"We Might Be Tiny"|"RB3A021079"|"WE MIGHT BE TINY-WB-BC-006-Tovaglietta in Silicone Gatto Azzurro"|"0000000002"|"0000000002"
"PO32911"|"3975217"|"20170901"|"20170901"|"PO32911"|"20170829"|"FO20170829_PO32911"|"Innobaby"|"RB3A015200"|"INNOBABY-IN-AQ-F02-Innobaby - AquaHeat Food Warmer - MEGA - 22 oz"|"0000000001"|"0000000001"
"PO32911"|"3975217"|"20170901"|"20170901"|"PO32911"|"20170829"|"FO20170829_PO32911"|"Innobaby"|"RB3A015201"|"INNOBABY-IN-AQ-H01-Innobaby - AquaHeat - WARM Heat Pack - set of 6"|"0000000006"|"0000000006"
"PO32913"|"3977217"|"20170901"|"20170901"|"PO32913"|"20170829"|"FO20170829_PO32913"|"Real Shades"|"RB3A019700"|"REAL SHADES-RK-4SURNGR-Occhiali da Sole Baby Surf Royal Neon Green-4+"|"0000000001"|"0000000001"
"PO32863"|"3973217"|"20170901"|"20170901"|"PO32863"|"20170811"|"FO20170811_PO32863"|"elodie details"|"RB3A013439"|"ELODIE DETAILS-103663-Trousse ZipeGo Marble Grey"|"0000000002"|"0000000002"
"PO32889"|"3972217"|"20170901"|"20170901"|"PO32889"|"20170828"|"FO20170828_PO32889"|"Hobea"|"RB3A009832"|"HOBEA-4260329478997-Copertura ricambio Rosso e Blu con stelle per cuscino allattamento"|"0000000001"|"0000000001"
