"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#36783"|"35221317"|"00000000000000384409"|"201705005349725"|"20170911"|"1"|"RB3A013785"|"BLADEeROSE-5060257463190-Bobble Hat Pink 1-2y"|"0000000001"|"0000022.39"
"#36884"|"35222317"|"00000000000000384079"|"201705005349910"|"20170911"|"1"|"RB3A021435"|"ROCKETBABY-RBP16379-Cesto Passeggino Balena"|"0000000001"|"0000025.86"
"#36883"|"35223317"|"00000000000000384279"|"201705005350356"|"20170911"|"1"|"RB3A017755"|"YOOKIDOO-YKD40126-Gymotion Activity PlayLand"|"0000000001"|"0000109.46"
"#36871"|"35224317"|"00000000000000384599"|"201705005350185"|"20170911"|"1"|"RB3A020692"|"MIAMI KIDS-CC00745-Set Magliette Maniche Lunghe e Pantaloncini I love Milk-36 Mesi"|"0000000001"|"0000065.72"
"#36871"|"35224317"|"00000000000000384599"|"201705005350185"|"20170911"|"2"|"RB3A020565"|"MIAMI KIDS-2DTZ9300-Tutina 2 Pezzi a Righe Grigio Antracite-36 Mesi"|"0000000001"|"0000065.72"
"#36857"|"35225317"|"00000000000000384459"|"201705005349759"|"20170911"|"1"|"RB3A011637"|"BIG MOUTH-BMBTPI-Telo da mare XXL Pizza"|"0000000001"|"0000028.86"
"#36833"|"35226317"|"00000000000000384369"|"201705005350010"|"20170911"|"1"|"RB3A015737"|"IIAMO-604-Biberon Home bianco e blu"|"0000000001"|"0000019.86"
"#36831"|"35227317"|"00000000000000384239"|"201705005349980"|"20170911"|"1"|"RB3A019505"|"MUNCHKIN-11352-Pinguino Spara Bolle Munchkin"|"0000000001"|"0000035.76"
"#36829"|"35228317"|"00000000000000384149"|"201705005349949"|"20170911"|"1"|"RB3A020987"|"MINILAND-89152-Thermos per Pappe e Bevande con Contenitori Ermetici Blu"|"0000000001"|"0000027.86"
"#36827"|"35229317"|"00000000000000384539"|"201705005349739"|"20170911"|"1"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000025.86"
"#36822"|"35230317"|"00000000000000384349"|"201705005349717"|"20170911"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000025.86"
"#36814"|"35231317"|"00000000000000384419"|"201705005349735"|"20170911"|"1"|"RB3A013450"|"ELODIE DETAILS-103492-Cappellino Chestnut Leather 0-6m"|"0000000001"|"0000034.86"
"#36810"|"35232317"|"00000000000000384669"|"201705005350251"|"20170911"|"1"|"RB3A015747"|"IIAMO-401-Beccuccio per biberon autoriscaldante bianco"|"0000000001"|"0000041.21"
